radonFile_index,state,state2,stfips,zip,region,typebldg,floor,room,basement,windoor,rep,stratum,wave,starttm,stoptm,startdt,stopdt,activity,pcterr,adjwt,dupflag,zipflag,cntyfips,county,fips,Uppm,county_code
5206,MN,MN,27.0,56547,2.0,1.0,1.0,3.0, , ,5,3.0,22,930.0,930.0,120287.0,121187.0,3.5,8.9,893.2374300000001,0.0,0.0,27.0,CLAY,27027.0,1.41027,13
5207,MN,MN,27.0,56549,2.0,1.0,0.0,4.0,Y, ,1,3.0,28,755.0,935.0,122187.0,122387.0,26.6,2.5,1024.442902,2.0,0.0,27.0,CLAY,27027.0,1.41027,13
5208,MN,MN,27.0,56549,2.0,0.0,0.0,0.0, , ,4,3.0,33,1140.0,0.0,122987.0,123187.0,1.5,20.9,990.411554,0.0,0.0,27.0,CLAY,27027.0,1.41027,13
5209,MN,MN,27.0,56560,2.0,1.0,0.0,2.0,Y, ,2,3.0,22,715.0,715.0,120287.0,121187.0,13.0,3.2,921.864905,0.0,0.0,27.0,CLAY,27027.0,1.41027,13
5210,MN,MN,27.0,56560,2.0,1.0,0.0,4.0,Y, ,4,3.0,22,2100.0,2300.0,122087.0,122287.0,8.8,5.2,990.411554,0.0,0.0,27.0,CLAY,27027.0,1.41027,13
5211,MN,MN,27.0,56560,2.0,1.0,0.0,4.0,Y, ,3,3.0,23,1130.0,1130.0,31988.0,32188.0,19.5,2.8,1071.318034,0.0,0.0,27.0,CLAY,27027.0,1.41027,13
5212,MN,MN,27.0,56560,2.0,1.0,1.0,3.0,N, ,4,3.0,36,1000.0,1000.0,11988.0,12188.0,2.5,11.4,990.411554,0.0,0.0,27.0,CLAY,27027.0,1.41027,13
5213,MN,MN,27.0,56560,2.0,1.0,0.0,2.0,Y, ,1,3.0,44,2200.0,2200.0,12488.0,12688.0,9.0,5.1,1024.442902,1.0,0.0,27.0,CLAY,27027.0,1.41027,13
5214,MN,MN,27.0,56560,2.0,1.0,0.0,7.0,Y, ,2,3.0,46,1600.0,1600.0,12688.0,12888.0,13.1,3.4,921.864905,0.0,0.0,27.0,CLAY,27027.0,1.41027,13
5215,MN,MN,27.0,56560,2.0,2.0,0.0,4.0,Y, ,5,3.0,47,1430.0,1430.0,20288.0,20288.0,3.6,7.0,893.2374300000001,0.0,0.0,27.0,CLAY,27027.0,1.41027,13
5216,MN,MN,27.0,56560,2.0,0.0,1.0,0.0, , ,2,3.0,2,719.0,1300.0,22888.0,30388.0,6.9,5.2,921.864905,0.0,0.0,27.0,CLAY,27027.0,1.41027,13
5217,MN,MN,27.0,56621,2.0,1.0,1.0,3.0,N, ,2,3.0,23,800.0,800.0,121487.0,121687.0,4.8,7.7,921.864905,0.0,0.0,29.0,CLEARWATER,27029.0,0.941896,14
5218,MN,MN,27.0,56621,2.0,1.0,0.0,4.0,Y, ,5,3.0,37,1000.0,1000.0,122887.0,123087.0,3.4,8.9,893.2374300000001,0.0,0.0,29.0,CLEARWATER,27029.0,0.941896,14
5219,MN,MN,27.0,56621,2.0,3.0,1.0,7.0,N, ,4,3.0,39,830.0,830.0,31588.0,31788.0,0.9,26.9,990.411554,0.0,0.0,29.0,CLEARWATER,27029.0,0.941896,14
5220,MN,MN,27.0,56621,2.0,1.0,0.0,2.0,Y, ,5,3.0,42,1622.0,2015.0,11988.0,12188.0,3.4,7.4,893.2374300000001,0.0,0.0,29.0,CLEARWATER,27029.0,0.941896,14
5221,MN,MN,27.0,55612,1.0,1.0,0.0,4.0,Y, ,3,1.0,25,1430.0,1614.0,121287.0,121487.0,2.7,10.0,348.042925,0.0,0.0,31.0,COOK,27031.0,0.603508,15
5222,MN,MN,27.0,55615,1.0,1.0,0.0,4.0,Y, ,1,1.0,42,1600.0,1600.0,11688.0,11888.0,1.4,13.8,507.562599,1.0,0.0,31.0,COOK,27031.0,0.603508,15
5223,MN,MN,27.0,56101,5.0,1.0,0.0,4.0,Y, ,3,4.0,1,1700.0,1700.0,22388.0,22588.0,6.8,4.7,1214.922779,0.0,0.0,33.0,COTTONWOOD,27033.0,1.40433,16
5224,MN,MN,27.0,56137,5.0,1.0,1.0,3.0,Y, ,5,4.0,2,1630.0,1630.0,22988.0,30388.0,11.1,4.6,1105.956867,0.0,0.0,33.0,COTTONWOOD,27033.0,1.40433,16
5225,MN,MN,27.0,56174,5.0,1.0,1.0,3.0,Y, ,5,4.0,25,2300.0,1000.0,121487.0,121787.0,0.0,0.0,1105.956867,0.0,0.0,33.0,COTTONWOOD,27033.0,1.40433,16
5226,MN,MN,27.0,56183,5.0,1.0,1.0,3.0,Y, ,4,4.0,30,1000.0,1000.0,10188.0,10188.0,2.5,11.2,1177.377355,0.0,0.0,33.0,COTTONWOOD,27033.0,1.40433,16
5227,MN,MN,27.0,56364,2.0,1.0,0.0,4.0,Y, ,4,3.0,33,1000.0,1000.0,122687.0,122887.0,1.8,11.9,990.411554,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17
5228,MN,MN,27.0,56401,2.0,1.0,0.0,4.0,Y, ,1,3.0,37,1130.0,1130.0,11188.0,11388.0,1.6,11.5,1024.442902,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17
5229,MN,MN,27.0,56401,2.0,1.0,1.0,2.0, , ,4,3.0,44,900.0,900.0,12388.0,12588.0,1.0,18.7,990.411554,1.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17
5230,MN,MN,27.0,56401,2.0,1.0,0.0,1.0,Y, ,5,3.0,49,1844.0,1915.0,20288.0,20288.0,0.9,25.3,893.2374300000001,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17
5231,MN,MN,27.0,56431,2.0,1.0,0.0,4.0,Y, ,1,2.0,40,800.0,800.0,11988.0,12188.0,2.9,9.2,485.435931,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17
5232,MN,MN,27.0,56441,2.0,1.0,0.0,4.0,Y, ,5,3.0,21,1245.0,1245.0,10188.0,11188.0,4.4,5.3,893.2374300000001,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17
5233,MN,MN,27.0,56441,2.0,1.0,0.0,4.0,Y, ,3,3.0,36,1530.0,1830.0,10188.0,10188.0,1.5,16.0,1071.318034,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17
5234,MN,MN,27.0,56442,2.0,1.0,0.0,4.0,Y, ,2,3.0,45,2045.0,2050.0,12688.0,12888.0,4.1,7.3,921.864905,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17
5235,MN,MN,27.0,56450,2.0,1.0,1.0,0.0,N, ,2,3.0,46,940.0,937.0,12788.0,12988.0,2.5,8.7,921.864905,1.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17
5236,MN,MN,27.0,56468,2.0,1.0,1.0,3.0,Y, ,1,3.0,26,1305.0,1305.0,11188.0,11388.0,6.7,9.0,1024.442902,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17
5237,MN,MN,27.0,56472,2.0,1.0,0.0,4.0,Y, ,1,3.0,25,830.0,830.0,121387.0,121587.0,4.3,5.5,1024.442902,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17
5238,MN,MN,27.0,56472,2.0,1.0,0.0,4.0,Y, ,3,3.0,30,1300.0,1300.0,122487.0,122687.0,5.5,6.6,1071.318034,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17
5239,MN,MN,27.0,55024,3.0,1.0,0.0,2.0,Y, ,5,2.0,21,1600.0,1600.0,120287.0,121087.0,3.6,7.9,471.3662230000001,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5240,MN,MN,27.0,55024,3.0,1.0,0.0,7.0,Y, ,1,2.0,34,1400.0,1400.0,122687.0,122887.0,2.8,7.8,485.435931,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5241,MN,MN,27.0,55024,3.0,1.0,0.0,4.0,Y, ,5,2.0,2,900.0,1630.0,22488.0,22688.0,14.6,2.7,471.3662230000001,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5242,MN,MN,27.0,55024,3.0,1.0,0.0,4.0,Y, ,3,2.0,4,830.0,832.0,40488.0,40488.0,6.7,4.4,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5243,MN,MN,27.0,55033,3.0,1.0,0.0,4.0,Y, ,1,2.0,21,900.0,900.0,121087.0,121287.0,8.0,4.4,485.435931,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5244,MN,MN,27.0,55033,3.0,1.0,0.0,0.0,Y, ,3,2.0,24,1325.0,1325.0,121287.0,121487.0,2.6,9.4,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5245,MN,MN,27.0,55033,3.0,1.0,1.0,3.0,Y, ,2,2.0,27,1100.0,1100.0,121587.0,121787.0,2.8,10.8,461.62367,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5246,MN,MN,27.0,55033,3.0,1.0,0.0,2.0,Y, ,2,2.0,29,2300.0,2300.0,121687.0,121887.0,4.4,8.6,461.62367,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5247,MN,MN,27.0,55033,3.0,1.0,1.0,2.0, , ,1,2.0,30,805.0,1200.0,10188.0,10188.0,1.7,15.3,485.435931,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5248,MN,MN,27.0,55033,3.0,1.0,0.0,5.0,Y, ,4,2.0,34,1600.0,1615.0,11688.0,11888.0,2.0,12.9,461.274696,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5249,MN,MN,27.0,55033,3.0,1.0,0.0,4.0,Y, ,2,2.0,42,1700.0,1700.0,11788.0,11988.0,2.0,11.2,461.62367,1.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5250,MN,MN,27.0,55033,3.0,1.0,0.0,4.0,Y, ,3,2.0,47,2100.0,2105.0,22188.0,22388.0,1.5,13.1,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5251,MN,MN,27.0,55033,3.0,1.0,0.0,4.0,Y, ,5,2.0,47,1330.0,1330.0,20288.0,20288.0,9.6,4.2,471.3662230000001,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5252,MN,MN,27.0,55033,3.0,2.0,0.0,4.0,Y, ,1,2.0,48,900.0,900.0,20288.0,21088.0,8.1,3.4,485.435931,1.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5253,MN,MN,27.0,55033,3.0,1.0,0.0,7.0,Y, ,3,2.0,1,1730.0,1730.0,22388.0,22588.0,3.5,9.4,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5254,MN,MN,27.0,55044,3.0,5.0,1.0,3.0,N, ,3,2.0,41,1530.0,1530.0,11688.0,11888.0,0.8,19.9,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5255,MN,MN,27.0,55044,3.0,1.0,0.0,2.0,Y, ,2,5.0,45,1230.0,1630.0,12788.0,13088.0,5.1,5.3,2246.96884,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5256,MN,MN,27.0,55044,3.0,1.0,0.0,4.0,Y, ,1,2.0,42,1730.0,1725.0,20288.0,20288.0,3.2,8.0,485.435931,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5257,MN,MN,27.0,55044,3.0,0.0,0.0,0.0, , ,3,2.0,46,600.0,600.0,21888.0,21988.0,10.8,6.3,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5258,MN,MN,27.0,55057,3.0,1.0,0.0,4.0,Y, ,3,3.0,36,1930.0,1930.0,122787.0,122987.0,8.2,5.7,1071.318034,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5259,MN,MN,27.0,55057,3.0,1.0,0.0,4.0,Y, ,5,3.0,1,950.0,950.0,31088.0,31288.0,6.3,5.0,893.2374300000001,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5260,MN,MN,27.0,55068,3.0,1.0,0.0,2.0,Y, ,1,2.0,31,1130.0,1315.0,122687.0,122887.0,4.8,5.1,485.435931,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5261,MN,MN,27.0,55068,3.0,1.0,0.0,4.0,Y, ,3,2.0,32,2225.0,2225.0,10188.0,10188.0,6.0,4.7,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5262,MN,MN,27.0,55068,3.0,1.0,0.0,1.0,Y, ,2,2.0,43,1230.0,1230.0,11788.0,11988.0,1.1,16.3,461.62367,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5263,MN,MN,27.0,55068,3.0,1.0,0.0,2.0,Y, ,5,2.0,49,1400.0,830.0,20288.0,20288.0,8.7,3.0,471.3662230000001,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5264,MN,MN,27.0,55068,3.0,1.0,0.0,1.0,Y, ,1,2.0,3,900.0,900.0,22488.0,22688.0,8.8,4.1,485.435931,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5265,MN,MN,27.0,55075,3.0,1.0,0.0,2.0,Y, ,1,2.0,22,1830.0,1850.0,121487.0,121687.0,6.8,5.8,485.435931,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5266,MN,MN,27.0,55075,3.0,0.0,0.0,0.0, , ,4,2.0,23,1715.0,2115.0,12388.0,12588.0,2.3,9.3,461.274696,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5267,MN,MN,27.0,55075,3.0,1.0,0.0,2.0,Y, ,2,2.0,23,1100.0,1100.0,121487.0,121687.0,1.6,18.1,461.62367,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5268,MN,MN,27.0,55075,3.0,1.0,0.0,2.0,Y, ,1,2.0,25,1400.0,1415.0,121287.0,121487.0,2.8,9.3,485.435931,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5269,MN,MN,27.0,55075,3.0,1.0,0.0,4.0,Y, ,2,2.0,27,1415.0,1415.0,121287.0,121487.0,6.5,4.9,461.62367,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5270,MN,MN,27.0,55075,3.0,1.0,0.0,4.0,Y, ,3,2.0,28,1620.0,1620.0,121287.0,121487.0,1.7,11.4,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5271,MN,MN,27.0,55075,3.0,0.0,0.0,0.0, , ,2,2.0,29,1430.0,1430.0,121687.0,121887.0,4.6,6.8,461.62367,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5272,MN,MN,27.0,55075,3.0,1.0,0.0,4.0,Y, ,3,2.0,29,1100.0,900.0,121687.0,121987.0,3.3,7.0,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5273,MN,MN,27.0,55075,3.0,1.0,0.0,2.0,Y, ,3,2.0,29,930.0,1030.0,122187.0,122387.0,4.4,9.3,433.316718,1.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5274,MN,MN,27.0,55075,3.0,1.0,0.0,7.0,Y, ,5,2.0,31,645.0,645.0,12888.0,13088.0,21.2,2.9,471.3662230000001,2.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5275,MN,MN,27.0,55075,3.0,1.0,0.0,2.0,Y, ,2,2.0,34,1600.0,2300.0,122287.0,122487.0,9.1,4.3,461.62367,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5276,MN,MN,27.0,55075,3.0,1.0,0.0,4.0,Y, ,4,2.0,38,1600.0,1600.0,123087.0,10188.0,0.9,20.6,461.274696,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5277,MN,MN,27.0,55075,3.0,1.0,0.0,2.0,Y, ,4,2.0,35,1300.0,1300.0,10188.0,11188.0,4.9,6.5,461.274696,1.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5278,MN,MN,27.0,55075,3.0,1.0,0.0,2.0,Y, ,1,2.0,44,1030.0,1033.0,12188.0,12388.0,5.0,8.3,485.435931,1.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5279,MN,MN,27.0,55075,3.0,1.0,0.0,2.0,Y, ,4,2.0,44,2100.0,2100.0,32888.0,33088.0,1.1,21.4,461.274696,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5280,MN,MN,27.0,55075,3.0,1.0,0.0,2.0,Y, ,3,2.0,39,1330.0,730.0,12788.0,13188.0,7.6,3.7,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5281,MN,MN,27.0,55075,3.0,2.0,0.0,1.0,Y, ,4,2.0,46,1855.0,1851.0,20288.0,20288.0,5.4,7.8,461.274696,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5282,MN,MN,27.0,55075,3.0,1.0,0.0,4.0, , ,4,2.0,49,1000.0,1000.0,20288.0,20288.0,3.6,6.7,461.274696,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5283,MN,MN,27.0,55075,3.0,1.0,0.0,4.0,Y, ,1,2.0,50,1830.0,1830.0,20288.0,20288.0,4.9,6.3,485.435931,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5284,MN,MN,27.0,55118,3.0,1.0,0.0,7.0,Y, ,5,5.0,4,815.0,815.0,40488.0,40488.0,4.7,7.2,2179.503255,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5285,MN,MN,27.0,55122,3.0,1.0,0.0,1.0,Y, ,4,5.0,22,1715.0,1715.0,121187.0,121387.0,1.4,16.7,2314.365189,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5286,MN,MN,27.0,55122,3.0,1.0,0.0,4.0,Y, ,5,5.0,35,1800.0,2000.0,122787.0,122987.0,3.4,11.0,2179.503255,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5287,MN,MN,27.0,55122,3.0,1.0,0.0,7.0,Y, ,3,5.0,44,2145.0,2215.0,12188.0,12388.0,4.2,14.4,2119.396234,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5288,MN,MN,27.0,55122,3.0,1.0,0.0,1.0,Y, ,5,5.0,50,2300.0,1100.0,20288.0,20288.0,2.5,7.9,2179.503255,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5289,MN,MN,27.0,55123,3.0,1.0,0.0,4.0,Y, ,3,5.0,38,1530.0,1530.0,11688.0,11888.0,1.4,15.1,2119.396234,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5290,MN,MN,27.0,55123,3.0,1.0,0.0,4.0,Y, ,1,5.0,44,1000.0,1000.0,22788.0,22988.0,1.4,14.9,2116.561544,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5291,MN,MN,27.0,55123,3.0,1.0,0.0,4.0,Y, ,4,5.0,45,1830.0,2100.0,13088.0,20288.0,1.9,11.2,2314.365189,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5292,MN,MN,27.0,55124,3.0,1.0,0.0,2.0,N, ,4,5.0,31,2100.0,2200.0,21088.0,21288.0,4.8,7.0,2314.365189,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5293,MN,MN,27.0,55124,3.0,1.0,1.0,1.0,Y, ,3,5.0,28,830.0,830.0,122787.0,122987.0,1.4,13.8,2119.396234,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5294,MN,MN,27.0,55124,3.0,1.0,0.0,2.0,Y, ,1,5.0,2,1830.0,1800.0,22588.0,22788.0,3.8,7.2,2116.561544,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5295,MN,MN,27.0,55337,3.0,1.0,0.0,1.0,Y, ,4,4.0,23,730.0,730.0,121587.0,121787.0,8.8,4.2,1177.377355,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5296,MN,MN,27.0,55337,3.0,1.0,0.0,4.0,Y, ,2,4.0,26,1130.0,1130.0,121387.0,121587.0,4.3,5.6,1146.49919,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5297,MN,MN,27.0,55337,3.0,1.0,0.0,2.0,Y, ,5,4.0,26,855.0,855.0,10188.0,10188.0,4.4,7.2,1105.956867,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5298,MN,MN,27.0,55337,3.0,1.0,0.0,0.0,Y, ,1,4.0,36,2030.0,2215.0,122987.0,123187.0,4.5,8.5,1088.985661,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5299,MN,MN,27.0,55337,3.0,1.0,0.0,3.0,Y, ,5,4.0,41,1030.0,1030.0,11788.0,11988.0,2.2,10.6,1105.956867,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5300,MN,MN,27.0,55337,3.0,2.0,0.0,2.0,Y, ,3,4.0,42,1000.0,1010.0,11888.0,12088.0,0.5,30.9,1214.922779,1.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5301,MN,MN,27.0,55337,3.0,1.0,0.0,2.0,Y, ,1,4.0,50,2330.0,1430.0,20288.0,20288.0,5.8,4.2,1088.985661,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18
5302,MN,MN,27.0,55940,4.0,1.0,0.0,4.0,Y, ,1,3.0,36,1250.0,1250.0,122887.0,123087.0,5.4,7.0,1024.442902,0.0,0.0,39.0,DODGE,27039.0,1.30194,19
5303,MN,MN,27.0,55944,4.0,1.0,0.0,4.0,Y, ,4,3.0,35,930.0,1015.0,122787.0,122987.0,7.2,4.1,990.411554,0.0,0.0,39.0,DODGE,27039.0,1.30194,19
5304,MN,MN,27.0,55944,4.0,1.0,0.0,4.0,Y, ,5,3.0,47,900.0,900.0,20288.0,20288.0,5.7,4.6,893.2374300000001,0.0,0.0,39.0,DODGE,27039.0,1.30194,19
5305,MN,MN,27.0,56308,5.0,1.0,0.0,2.0,Y, ,3,4.0,21,730.0,730.0,120287.0,121187.0,7.4,4.4,1214.922779,0.0,0.0,41.0,DOUGLAS,27041.0,1.16849,20
5306,MN,MN,27.0,56308,5.0,1.0,0.0,2.0,Y, ,1,4.0,22,1600.0,1600.0,122187.0,122387.0,4.8,7.6,1088.985661,0.0,0.0,41.0,DOUGLAS,27041.0,1.16849,20
5307,MN,MN,27.0,56308,5.0,1.0,0.0,4.0,Y, ,3,4.0,29,1030.0,1330.0,121687.0,121887.0,6.8,4.4,1214.922779,0.0,0.0,41.0,DOUGLAS,27041.0,1.16849,20
5308,MN,MN,27.0,56308,5.0,1.0,0.0,4.0,Y, ,1,4.0,42,930.0,930.0,11788.0,11988.0,6.4,4.3,1088.985661,0.0,0.0,41.0,DOUGLAS,27041.0,1.16849,20
5309,MN,MN,27.0,56308,5.0,1.0,1.0,3.0,N, ,2,4.0,4,2000.0,2200.0,22888.0,30388.0,3.7,10.2,1146.49919,0.0,0.0,41.0,DOUGLAS,27041.0,1.16849,20
5310,MN,MN,27.0,56319,5.0,1.0,0.0,4.0,Y, ,2,4.0,32,1030.0,1030.0,10188.0,10188.0,5.5,6.0,1146.49919,0.0,0.0,41.0,DOUGLAS,27041.0,1.16849,20
5311,MN,MN,27.0,56326,5.0,1.0,0.0,4.0,Y, ,2,4.0,23,700.0,700.0,121287.0,121487.0,7.8,3.8,1146.49919,0.0,0.0,41.0,DOUGLAS,27041.0,1.16849,20
5312,MN,MN,27.0,56332,5.0,1.0,0.0,4.0,Y, ,1,4.0,43,2200.0,1000.0,20288.0,21288.0,4.4,7.5,1088.985661,0.0,0.0,41.0,DOUGLAS,27041.0,1.16849,20
5313,MN,MN,27.0,56360,5.0,1.0,0.0,4.0,Y, ,3,4.0,48,800.0,800.0,20288.0,20288.0,2.7,9.4,1214.922779,0.0,0.0,41.0,DOUGLAS,27041.0,1.16849,20
5314,MN,MN,27.0,56013,4.0,1.0,0.0,4.0,Y, ,1,3.0,30,1500.0,1500.0,122087.0,122387.0,3.4,9.0,1024.442902,0.0,0.0,43.0,FARIBAULT,27043.0,1.34316,21
5315,MN,MN,27.0,56013,4.0,1.0,0.0,4.0,Y, ,5,3.0,41,2032.0,2333.0,12188.0,12388.0,4.2,7.8,893.2374300000001,0.0,0.0,43.0,FARIBAULT,27043.0,1.34316,21
5316,MN,MN,27.0,56023,4.0,1.0,0.0,2.0,Y, ,2,3.0,40,900.0,900.0,11988.0,12188.0,2.3,11.0,921.864905,0.0,0.0,43.0,FARIBAULT,27043.0,1.34316,21
5317,MN,MN,27.0,56097,4.0,1.0,1.0,7.0,Y, ,1,3.0,28,2115.0,2116.0,121687.0,121987.0,1.3,10.4,1024.442902,0.0,0.0,43.0,FARIBAULT,27043.0,1.34316,21
5318,MN,MN,27.0,56097,4.0,1.0,0.0,0.0,Y, ,3,3.0,24,1830.0,1832.0,122687.0,122887.0,5.2,5.5,1071.318034,0.0,0.0,43.0,FARIBAULT,27043.0,1.34316,21
5319,MN,MN,27.0,56097,4.0,1.0,0.0,7.0,Y, ,2,3.0,48,930.0,930.0,21988.0,22288.0,0.1,0.0,921.864905,0.0,0.0,43.0,FARIBAULT,27043.0,1.34316,21
5320,MN,MN,27.0,55962,4.0,1.0,1.0,3.0,Y, ,4,3.0,36,1950.0,2155.0,122687.0,122887.0,2.5,7.9,990.411554,0.0,0.0,45.0,FILLMORE,27045.0,1.51424,22
5321,MN,MN,27.0,55971,4.0,1.0,0.0,4.0,Y, ,1,3.0,24,2100.0,2200.0,121287.0,121587.0,3.2,8.8,1024.442902,0.0,0.0,45.0,FILLMORE,27045.0,1.51424,22
5322,MN,MN,27.0,56007,4.0,1.0,0.0,4.0,Y, ,4,3.0,37,2200.0,2200.0,11088.0,11288.0,3.2,7.3,990.411554,0.0,0.0,47.0,FREEBORN,27047.0,1.2513299999999998,23
5323,MN,MN,27.0,56007,4.0,1.0,0.0,7.0,Y, ,1,3.0,50,1100.0,0.0,21088.0,21288.0,9.6,10.8,1024.442902,0.0,0.0,47.0,FREEBORN,27047.0,1.2513299999999998,23
5324,MN,MN,27.0,56007,4.0,1.0,0.0,4.0,Y, ,5,3.0,50,500.0,500.0,20288.0,20288.0,4.2,6.0,893.2374300000001,0.0,0.0,47.0,FREEBORN,27047.0,1.2513299999999998,23
5325,MN,MN,27.0,56007,4.0,1.0,0.0,2.0,Y, ,2,3.0,4,1135.0,1345.0,22688.0,22888.0,9.0,3.8,921.864905,0.0,0.0,47.0,FREEBORN,27047.0,1.2513299999999998,23
5326,MN,MN,27.0,56009,4.0,1.0,0.0,4.0,Y, ,1,3.0,36,2100.0,2200.0,122887.0,123087.0,6.3,6.3,1024.442902,0.0,0.0,47.0,FREEBORN,27047.0,1.2513299999999998,23
5327,MN,MN,27.0,56026,4.0,1.0,0.0,4.0,Y, ,1,3.0,23,1300.0,1300.0,121487.0,121687.0,32.6,2.3,1024.442902,2.0,0.0,47.0,FREEBORN,27047.0,1.2513299999999998,23
5328,MN,MN,27.0,56036,4.0,1.0,0.0,4.0,Y, ,2,3.0,44,900.0,1000.0,12388.0,12588.0,13.2,4.7,921.864905,0.0,0.0,47.0,FREEBORN,27047.0,1.2513299999999998,23
5329,MN,MN,27.0,56045,4.0,1.0,1.0,1.0,N, ,2,3.0,36,1300.0,1300.0,122787.0,122987.0,2.2,18.9,921.864905,0.0,0.0,47.0,FREEBORN,27047.0,1.2513299999999998,23
5330,MN,MN,27.0,57006,4.0,2.0,1.0,3.0,Y, ,3,3.0,39,1230.0,1230.0,11688.0,11888.0,5.6,9.0,1071.318034,0.0,1.0,47.0,FREEBORN,27047.0,1.2513299999999998,23
5331,MN,MN,27.0,55009,4.0,1.0,0.0,2.0,Y, ,3,3.0,31,900.0,1020.0,21188.0,21388.0,14.3,2.8,1071.318034,0.0,0.0,49.0,GOODHUE,27049.0,1.21727,24
